"","HC_148","HC_025","HC_061","HC_128","HC_064","HC_066","HC_069","HC_105","HC_108","HC_109","HC_110","HC_111","HC_063","HC_130","HC_131","HC_132","HC_020","HC_178","HC_176","HC_027"
"VWA1",68.4857841579598,90.9050304843959,88.3461097419573,122.710940517094,111.960966351851,123.620788104117,174.97183547833,52.4257377873607,74.5092610410472,175.163511096406,95.0077715857348,52.5484781485151,118.782655680405,78.2181471318524,97.2797787078562,93.5271493173698,99.1114342589216,86.7233483704234,103.89633269282,204.747238759847
"TNFRSF14",18.2059581201584,15.0902350604097,13.3676902068349,18.6082452688759,9.94718821787439,5.4826359352945,7.28120589251647,11.1106104963022,12.5558469747976,4.99700615611036,12.8774265680185,13.6728347510869,11.1688438878666,14.9598629052077,7.84861167735798,8.02253685311,16.8332479576778,12.2496119532787,46.2126680689987,14.0493356311273
"DENND2C",6.69167028497585,4.30283810959474,3.34192255170873,4.88845561234133,1.7925509048459,4.0487157676021,1.63455642485064,5.29600528607331,2.44375545147067,2.04575419813914,3.33695871111895,3.12442937689145,2.74673522323754,2.2923964293317,2.30082588897892,2.21696346437831,2.34300613464974,3.62770712560578,6.14635058954677,5.57607812478358
"ITGA10",12.5526504656099,10.9389053349556,7.25674611228182,18.3049469279643,3.30593404582236,5.90437716108639,2.9719207724557,4.33738118384639,3.18530882984798,1.72715313449452,4.49827914362291,2.43318393952609,3.61986959883623,7.62814673898308,1.35469187855768,3.07822984622312,8.78058609684272,7.25541425121156,11.3395238149392,9.82262872515257
"PDIA3P1",4.01500217098551,4.39374314007914,3.79546918372635,4.40674648265806,2.20395603054824,4.4535873443623,4.5136046731671,3.72449036438984,5.35940850736327,4.30949859771934,5.2920931101446,4.13364771544489,3.67444049731115,3.89312152222711,3.09643857956041,3.11012860110626,3.02543510590695,3.6765103604794,3.08960938725881,4.78233034901367
"MUC1",3.09201316616126,2.48473749990682,1.05031851625132,1.1061468903838,0.749345050386402,0.472350172886911,0.167170543450633,0.33001813355353,0.674139434888462,0.335369540678548,1.19072094978253,0.760369981101903,0.709421680173934,2.03548993294108,0.580582233667577,0.637975097662823,2.11552981089734,1.18754538192476,1.90635472830862,5.09982945932164
"BTG2",29.3510503534113,24.7261682917557,91.4970652907112,40.838229549815,35.4983851320303,31.647461583423,17.8686736443899,21.5454695762804,21.7241432892807,21.2121234479181,81.2336292407196,18.5945022651283,28.4132478059406,21.8370521932029,15.7617324917901,20.6544437868339,65.6496670349432,29.6886345481191,45.1937543349027,41.8701951718625
"ID2-AS1",8.21460214293588,5.60581021320442,11.9115668093047,10.2407792754888,6.06822560410949,9.90248398159346,8.76716627874432,11.4406286298557,15.7580092905178,13.3812446730741,10.9075919103536,12.8986398612377,9.49533633463573,5.21717808054801,7.2680294436904,12.5681094239576,9.34927690622373,6.47456249323363,12.3913057340061,12.6801207179242
"PLEKHH2",21.7825405138524,31.8167606695386,21.7702383368455,26.5832075269656,11.2254827155924,22.605329702445,10.6989147808405,31.7131711195725,12.8929166922418,9.59156886340647,12.0836126014968,14.4608545496835,14.6977619892446,14.5053360269782,16.4713329996061,12.8711475953475,20.8823265204705,16.1701384881262,39.0145355603851,24.1497760777993
"MALL",0.0692241753618192,0.121206707312528,0.262579629062829,0.356821577543163,0.161623442240204,0.202435788380105,0.0557235144835444,0.0785757460841738,0.117974401105481,0.134147816271419,0.308705431425102,0.124424178725766,0.436567187799344,0.0790481527355759,0.0860121827655669,0.0318987548831411,0.500447912255285,0.780851757977926,0.920309179183474,0.456404971067695
"CYP27C1",0.484569227532734,0.424223475593848,0.525159258125658,1.01694149599801,0.793424170997367,2.78349209022644,0.891576231736711,1.24149678812995,0.134827886977692,0.301832586610693,0.294005172785811,0.35944762742999,1.60074635526426,0.237144458206728,0.430060913827835,0.446582568363976,0.250223956127642,1.61050675082947,1.2818592138627,1.17077796926061
"DLX1",5.16873842701583,6.27244710342332,12.7709183226012,5.83403279283071,7.97832083058463,14.8284214988427,6.90971579595951,6.27034453751707,9.82558226349933,7.3445929408602,3.4251602629547,7.00922873488481,8.33115716717082,5.86932534061651,7.97762995150633,12.552160046516,3.11642563540791,10.0860018738815,3.31968668205467,5.47685965281234
"MFSD6",85.0303620694346,82.1478458810658,132.889163181161,145.672409031996,154.438545580617,193.83226737395,230.268136350833,166.942030130436,212.825819594287,249.3472534945,117.631469631603,196.521077842974,183.30364797725,116.181022483113,217.782846762415,235.620152944322,113.032985272569,184.378621352538,69.3190021034981,127.277455844704
"CAVIN2",16.1292328593039,38.0589060961338,21.2212082033505,24.4244369828295,13.7673786708247,30.4328468531424,13.4107924857064,12.2735315383479,22.2634548371914,11.2348796127314,30.811742107953,17.3087857516288,12.0965491619402,21.7777660786512,13.3103852829715,14.3225409425304,22.0424557716078,43.6626274669323,25.9001297570206,16.0138613761578
"CASP10",5.21488787725705,7.63602256068926,4.53546632017614,5.42368797865607,4.34913990028186,5.97185575721309,4.84794576006837,6.33320513438441,7.28070589679539,5.18145940348356,6.5416150944843,6.13825948380445,7.34888099462229,9.97982928286646,2.30082588897892,5.05595264897787,8.3711287140884,6.47456249323363,10.4849510056974,6.68732501086145
"IGFBP2",3.2304615168849,2.24232408528177,14.2031708447621,88.6344798617217,14.5461098016184,10.8303146783356,5.92526704008356,18.732457866467,15.6400348894123,3.60522256229439,17.7138116603451,9.15208959071745,14.2066239029703,18.7541742365154,7.44005380922154,9.44203144540978,18.8122919743237,10.4438922629548,34.8731442540595,10.259190001826
"GLB1L",2.76896701447277,2.63624588404748,2.38708753693481,5.24527718988449,1.99825346769707,2.96905822957487,2.34038760830887,5.39029618137432,3.45496460380337,1.82776399669809,3.13115509016889,3.00000519816569,5.31156745155869,1.75882139836656,1.84926192945969,3.36531864017139,2.82070641452979,2.24494880418654,6.60650517913851,4.66326818264819
"NGEF",70.1010149164022,135.963623927828,198.868262702039,89.687103515474,52.3219161652152,137.302073468806,100.395198594519,62.2791363463161,56.0209870392312,99.5544481504269,75.8386343201,63.2766073364256,123.38480145179,106.497623773005,97.4087969820045,86.094739429598,34.2579343571118,104.032229005601,30.2715983581421,63.8570085606888
"SGO1",0.599942853135766,2.30292743893803,0.310321379801525,0.374662656420321,0.235088643258479,0.388001927728534,0.891576231736711,0.172866641385182,0.4381906326775,0.184453247373201,0.235204138228649,0.179723813714995,0.691231380682295,0.810243565539653,0.0430060913827835,0.191392529298847,0.295719220878123,0.113874214705114,0.230077294795869,0.615154526221676
"ZNF662",15.2523933047208,13.7266596031438,11.1715696728549,15.1292348878301,6.89103585551417,14.8790304459377,11.3490224498152,14.269355488886,11.4772238789761,12.1906828036652,13.9505454486867,12.0829702451466,10.9323699944752,8.71505883909725,9.07428528176731,10.6382347535276,7.43847578670355,12.3634861679838,22.2846294102284,15.0216766564454
"CADPS",192.697029482184,120.84308719059,209.347576989183,170.168210330334,343.905299006748,252.454297759022,295.72469136417,390.584318635211,325.137449446705,233.568116605575,137.035811035467,372.373917108723,304.378281393601,308.445891974217,367.013983860674,379.276195560548,216.170750461908,297.455716554716,108.169196739029,134.976809269672
"IL20RB",0.0461494502412128,0.45452515242198,0.405804881278918,0.231934025403056,0.293860804073099,0.202435788380105,0.20431955310633,0.597175670239721,0.286509259827596,0.0503054311017822,0,0.373272536177298,0.0363805989832787,0.553337069149032,0.666594416433144,0.255190039065129,0.113738161876201,0.601906563441318,0.0986045549125151,0.0793747775769905
"ZIC1",19.9596372293245,17.7567826212853,7.51932574134465,36.1995490417539,18.1899837721248,23.752465836599,13.9123041160583,21.592615023931,19.6343110411265,13.5656979204473,20.742064940039,16.4516414092957,6.29384362410721,21.9753864604901,13.116857871749,21.7549508303023,52.7290118458068,29.7537055279505,32.0464803465674,28.0986712622546
"AGTR1",0.138448350723638,0.60603353656264,0.167096127585437,0.178410788771581,0.176316482443859,0.269914384506806,0.0742980193113926,0.220012089035687,0.505604576166346,0.100610862203564,0.0882015518357433,0.165898904967688,0.0363805989832787,0.335954649126198,0.258036548296701,0.430633190922405,0.363962118003843,0.260283919325975,0.19720910982503,0.317499110307962
"LINC00886",1.26910988163335,1.09086036581275,0.787738887188487,1.12398796926096,1.88070914606783,1.48452911478743,0.742980193113926,1.55579977246664,2.20780664925971,1.17379339237492,2.66074681371159,1.3133663309942,3.16511211154524,0.810243565539653,1.05364923887819,0.956962646494234,1.56958663389157,1.38275832141924,2.89240027743378,1.82561988427078
"MECOM",12.6449493660923,27.3927158526313,13.1051105777721,11.1149921404695,3.95242781478318,9.26143731838979,8.30280365804812,6.78894446167261,8.10652670453375,6.79123319874059,12.9803283784936,6.87097964741174,8.34934746666246,7.03528559346626,7.13901116954205,6.41164973151137,25.6820769516462,14.3318833078865,15.3165741964107,12.263403135645
"TNIK",364.580656905581,294.89591889138,365.892777661367,268.222779839195,314.078427393328,383.345904595792,272.265091766598,234.360020270657,264.06041664581,241.382226903385,263.340433264251,260.986627331668,352.655336244412,277.261395720033,271.561964036586,290.709302627507,161.098732481451,345.559438395148,263.109820691561,382.824552253825
"ADRA2C",2.72281756423155,7.12089405461102,4.34449931722135,3.56821577543163,2.74759851808347,3.30645121020838,1.85745048278481,1.50865432481614,1.92129738943212,0.687507558391023,1.85223258855061,2.4470088482734,5.29337715206705,3.55716687310092,2.40834111743587,2.63164727785914,4.09457382754324,3.13967477686958,3.54976397685054,3.43295913020484
"FAM241A",4.73031864972431,1.99991067065671,1.62321952511567,3.01514233023973,2.76229155828713,3.66071383987356,3.43628339315191,7.11896259522614,2.57858333844837,3.75613885559974,3.05765379697243,4.99079205777794,3.96548528917738,4.09074190406606,3.74152995030216,5.32709206548457,7.05176603632447,3.53010065585854,4.40433678609234,4.68311187704244
"PCDH10",111.543221233011,144.508696793361,155.280044277609,145.101494507927,101.999085093773,200.192125058892,182.828851020509,81.3573274955535,129.080848295268,255.417442180782,88.8483632158721,103.65916578731,213.135739143538,118.769849485203,176.432489897869,170.084161036909,69.7669884948617,148.085282351522,80.6256577334665,130.571509114149
"HAND2-AS1",0.230747251206064,1.06055868898462,0,0.160569709894423,0.0293860804073099,0.101217894190052,0,0,0,0.0335369540678548,0.0294005172785811,0,0.0363805989832787,0.158096305471152,0,0.0159493774415706,0.568690809381005,0,0.0328681849708384,0.0396873887884952
"PRLR",1.24603515651275,6.12093871928266,2.86450504432177,663.028014311828,6.05353256390584,2.85097068635314,1.57883291036709,262.112973787587,3.67405992014212,1.35824663974812,10.2166797543069,6.2212089362883,15.7164187607764,6.04718368427156,0.838618781964277,1.97772280275475,11.8970117322506,1.20381312688264,425.971677222065,2.44077441049246
"SPEF2",16.706100987319,19.2112631090357,21.0779829511344,32.2031473732704,16.8088379929813,22.3185456689065,11.0332558677418,35.1547887980593,22.6342315263801,10.5473720543403,21.3594758028892,21.774231277009,37.472016952777,15.7898685089313,10.8805411198442,15.3592504762325,20.83683125572,19.5700971843218,76.5828709820534,28.4955451501396
"SELENOP",31.6815975905926,45.5737219495105,23.727650117132,71.9173889538245,83.926645643277,34.9539127936314,67.8155171264736,26.7628991162696,39.9259080312691,98.615413436527,72.2517712121131,18.8848253488218,53.4794805054197,39.0497874513745,39.2645614324813,32.4410337161545,34.849372798868,30.8599121850859,18.504788138582,91.5786496294527
"HSPB3",0.276896701447277,0.484826829250112,0.572901008864354,0.249775104280214,0.352632964887719,0.944700345773822,0.482937125524052,0.188581790602017,0.0674139434888462,0.586896696187459,0.352806207342973,0.400922353671912,0.363805989832787,0.434764840045668,1.41920101563185,0.606076342779682,0.0454952647504804,1.30141959662988,0.262945479766707,0.396873887884952
"DEPDC1B",1.36140878211578,1.33327378043781,0.334192255170873,1.01694149599801,0.822810251404677,0.927830696742147,0.928725241392407,0.408593879637704,0.573018519655192,1.2240988234767,1.7052300021577,0.248848357451532,0.800373177632131,0.59286114551682,0.408557868136443,0.510380078130258,0.591438441756245,0.488032348736204,0.19720910982503,2.79796090958891
"F2R",1.49985713283942,1.60598887189099,4.08191968815852,5.22743611100734,3.43817140765526,5.56698418045288,2.5075581517595,1.96439365210434,4.8200969594525,4.07473991924436,5.77720164524119,2.23963521706379,5.11147415715065,2.05525197112497,2.17180761483056,3.28557175296354,2.95719220878123,3.35115546132193,1.51193650865856,1.76608880108804
"FBN2",2.56129448838731,2.15141905479737,2.76902154284438,4.3889054037809,1.1754432162924,2.58105630184634,1.74600345381773,3.14302984336695,1.4662532708824,0.788118420594587,1.44062534665047,0.953918703564205,2.98320911662885,0.968339871010805,0.989140101804019,2.56784976809286,1.25111978063821,1.31768734158775,6.3435596993718,1.84546357866503
"RAPGEF6",13.4294900201929,10.2419667679086,12.6993056964932,13.5592199466402,6.45024464940452,12.6016278266615,13.2621964470836,10.5762954229298,11.8311470822925,11.1342687505278,13.1861319994436,10.797253731647,15.2616612734854,10.8493589629578,7.61207817475267,10.4627916016703,10.4866585249857,12.4122894028574,10.3206100808432,13.4540247992999
"PCDHB2",1.49985713283942,1.24236874995341,1.00257676551262,1.24887552140107,1.20482929669971,1.29896297543901,0.910150736564559,2.51442387469356,1.28086492628808,0.804886897628515,1.67582948487912,3.4009275518376,0.83675377661541,1.26477044376922,2.25781979759613,1.10050704346837,1.9790440166459,1.85452292519757,0.821704624270959,1.84546357866503
"PCDHB16",6.57629665937282,3.12107271329759,5.87223534085963,4.15697137837785,4.24628861885628,5.2127215507877,3.15766582073418,5.06027804782079,4.46617375613606,9.39034713899934,7.92343940657761,3.24885355561722,3.8381531927359,3.32002241489419,3.76303299599355,6.01291529547211,7.05176603632447,4.79898476257267,4.86449137568408,8.7113818390747
"GPX3",16.590727361716,21.8475089930832,30.5308495973962,345.938519428096,53.1741124970272,34.4984322697762,36.0902628805089,48.7483928706214,13.4153747542804,13.8172250759562,144.00373363049,7.96314743844902,16.4622210399336,21.0070465894793,18.3851040661399,16.8106438234154,56.2776424963443,30.1929346418131,128.317394126153,27.086642848148
"RANBP17",1.56908130820123,5.78762027417321,6.82707035563355,6.42278839577693,2.61536115625058,7.03464364620864,4.94081828420761,3.42590252926998,5.20772713451337,3.58845408526046,4.10137216036206,1.25806669600497,2.89225761917065,1.87739362746993,4.17159086413,5.24734517827672,2.77521114977931,3.33488771636406,6.93518702884689,2.93686677034865
"GPRIN1",138.632948524603,78.1177228629243,96.008660735518,69.383955753268,94.402783308483,99.4128417436631,84.1982303846356,106.925875271344,66.4027343365135,54.1454123425515,57.375109469151,99.7881913380643,110.415117914251,187.917221090648,109.902066528703,106.159056251094,87.5101417475491,128.417578697453,61.7921877451761,81.9743015426369
"COL23A1",5.21488787725705,12.2115757617372,11.8160833078273,4.51379295592101,5.3482666341304,12.5510188795665,8.0613350952861,4.7931205111346,2.56172985257615,2.28051287661413,4.71878302321227,3.48387700432145,7.14878770021426,3.83383540767543,5.03171269178566,5.39088957525085,5.18646018155477,4.91285897727778,5.39038233521749,6.34998220615924
"TFAP2A",0.276896701447277,0.484826829250112,0.310321379801525,0.303298340911688,0.176316482443859,0.151826841285079,0.371490096556963,0.314302984336695,0.353923203316442,0.368906494746403,0.235204138228649,0.179723813714995,0.327425390849508,0.335954649126198,0.344048731062268,0.318987548831411,0.523195544630525,0.178945194536608,0.361550034679222,1.28984013562609
"ZSCAN12",18.9443493240179,23.9989280478805,21.1257247018731,20.1068958945572,10.1969699013365,20.2941877851055,17.8872481492178,16.83092481123,15.9602511209843,16.399570539181,16.3172870896125,14.0046325610223,16.4258404409503,16.2443953871609,14.9661198012086,16.8584919557401,12.1017404236278,16.706974071736,18.3733153986986,24.4474314937131
"TNXB",39.5270041315988,69.118124844969,63.8545916130061,79.5712117921253,48.1784788277846,45.3456165971435,42.0341044254204,36.4434310338398,28.2127353500821,28.4896424806426,39.7936001365595,30.6774725102749,42.3833978155197,60.5113609190834,23.8683807174448,33.2704013431162,138.760557488965,53.0003130727517,136.731649478688,93.0470830146271
"RCAN2",22.8209031442797,30.4531852122726,95.7222102310858,75.4677636503789,47.0911938527141,82.2226693803859,88.7861330771141,42.1165999011171,87.2504963604392,141.978695046263,46.9379258352547,45.6774985011034,72.524724073166,42.3895719044526,84.0554056076503,73.2554905891336,21.405522065101,51.0969869126805,10.3863464507849,35.1630264666068
"SDHAF4",5.23796260237765,3.15137439012573,7.92513062262357,5.47721121528755,6.99388713693975,6.61290242041676,8.22850563873673,7.70042311624903,7.93799184581164,9.17235693755828,7.1590259573345,8.95854086825515,7.43983249208049,4.11050394224995,8.14965431703746,9.05924638681208,4.95898385780237,7.93865953944225,5.29177778030498,4.46483123870571
"LINC01615",0,0.393921798765716,0.143225252216089,0,0.0587721608146198,0,0.0742980193113926,0,0,0,0.0441007759178717,0,0.291044791866229,0.0790481527355759,0,0.0159493774415706,0,0.0162677449578735,0,0.0793747775769905
"CCDC126",6.29939995792555,6.30274878025145,8.85609476202814,8.79565188643896,9.25661532830261,10.6447485389872,6.90971579595951,8.92620475516214,8.22450110563923,8.87052435094759,9.56986837417815,9.96775920680858,8.44029896412065,8.35934215178716,7.74109644890102,7.67165054939545,8.80333372921796,8.31281767347334,3.9441821965006,5.99279570706278
"HOXA10-AS",0,0.030301676828132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454952647504804,0,0.0657363699416767,0
"AQP1",246.115018136388,76.9965608202834,52.6591510647819,306.224277847542,178.667368876444,46.408404486139,229.655177691514,188.330348214548,88.8515775182993,191.210943617874,397.392091795941,189.304475476879,180.174916464688,158.471784196646,93.8607944429249,79.5235959236709,227.954024032282,80.9482989103783,516.852208666433,168.869839295047
"PSMA2",2.67666811399034,2.45443582307869,1.2890272699448,1.64137925669855,0.955047613237571,1.70383455219922,1.70885444416203,1.72866641385182,1.66849510134894,1.42532054788383,1.8669328471899,1.94931213337033,1.81902994916393,2.52954088753843,1.78475279238551,1.27595019532565,1.81981059001922,2.27748429410228,1.9720910982503,2.24233746654998
"FKBP9P1",0.25382197632667,0.45452515242198,0.334192255170873,0.321139419788847,0.440791206109648,0.489219821918586,0.427213611040507,0.487169625721877,0.589872005527404,0.150916293305347,0.220503879589358,0.594471076134215,0.127332096441475,0.118572229103364,0.709600507815927,0.159493774415706,0.318466853253363,0.84592273780942,0.690231884387606,0.277811721519467
"RABGEF1",4.03807689610612,4.57555320104793,3.43740605318612,3.87151411634332,3.07084540256388,3.3570601573034,3.13909131590634,3.44161767848681,2.51116939495952,2.93448348093729,3.43986052159399,3.29032828185914,2.89225761917065,3.39907056762977,2.15030456913917,3.98734436039264,2.77521114977931,2.92819409241722,3.84557764158809,4.14733212839775
"XRCC2",1.96135163525154,1.60598887189099,1.36063989605284,1.33808091578686,0.910968492626606,2.02435788380105,2.21036607451393,1.32007253421412,1.41569281326577,1.5930053182231,2.77834888282591,1.42396560097265,2.05550384255524,1.10667413829806,0.731103553507319,1.67468463136491,1.27386741301345,1.51290028108223,0.723100069358444,2.71858613201192
"HR",23.097799845727,42.6647609740098,38.0740462141102,34.0050963398634,15.07505924895,26.0636077539385,38.9507366239976,13.7979010123809,15.5052070024346,41.4349067508346,22.3443931317216,16.106018690613,20.3731354306361,20.7303780549048,44.7693411294776,29.5222976443471,17.3791911346835,31.8034413926426,21.95594756052,44.6086249982686
"MSC",4.82261755020674,1.99991067065671,1.33676902068349,4.90629669121849,4.37852598068917,3.55949594568351,3.26911284970127,10.0891257972079,4.06169009520298,3.25308454458191,2.74894836554733,7.06452836987404,1.47341425882279,4.62431693503119,6.42941066172613,8.97949949960423,6.86978497732254,4.48989760837307,2.10356383813365,2.48046179928095
"PKIA",58.2175314792899,29.1199114318348,85.2667668193114,45.6017976100162,88.3051716239662,98.1476180662875,74.6880839127774,104.207154456831,109.244295423675,80.371310423614,71.2815541419199,109.603876548652,111.724819477649,71.3409578438573,72.5942822541385,87.1154995858585,41.8101483056915,73.9531685784927,28.6610572945711,60.0073318482048
"CCNE2",5.03029007629219,7.15119573143915,3.1748264241233,8.20689628349275,5.67151351861081,5.56698418045288,8.69286825943293,4.62025386974942,5.94928051289067,10.6479829165439,7.76173656154541,4.11982280669758,5.91184733478278,6.02742164608767,6.27888934188638,7.97468872078529,4.39029304842136,5.01046544702502,5.88340510978007,10.1401278354605
"ALDH1A1",34.4274898799447,16.2416987798787,36.1882470599317,44.6383793506497,38.9218634994819,32.0523331601833,44.0215764420001,55.537337332294,66.7060970822133,77.3865215115749,66.1511638768075,61.6590930129907,39.0000021100747,21.5603836586283,37.2002690461077,49.3633231816609,24.0214997882537,41.010985038799,26.3602843466124,40.2231685371399
